"transID","payCardID","corridorPK","direction","tapInTime","tapInStopPK","stopStartSeq","tapOutTime","tapOutStopPK","stopEndSeq","payAmount"
ADYP884O6W29HG,345711968178505,,1,"2023-04-11 05:39:26",203,0,"2023-04-11 06:19:41",2352,11,20000
ADYY815P0E04FC,3531742475032842,10,1,"2023-04-05 08:57:49",204,8,"2023-04-05 10:49:39",784,10,3500
AEAD697L0H12GD,379334845079777,106,1,"2023-04-18 16:37:33",153,2,"2023-04-18 18:11:41",339,11,3500
AEAG780E9K69GO,587537853984,106,1,"2023-04-19 05:03:47",205,4,"2023-04-19 05:58:12",200,14,3500
AEAM246O0R77BS,4380073493099534,127,1,"2023-04-12 06:22:02",206,0,"2023-04-12 07:33:46",2633,4,0
AEAO753O6M09YZ,2679374058097150,117,0,"2023-04-20 06:07:50",207,1,"2023-04-20 06:41:45",2624,6,3500
AEAT075V1U75IC,6011141476414459,128,0,"2023-04-19 05:31:29",208,19,"2023-04-19 06:19:27",1405,23,3500
AEBH277Y7C82BE,30431553316218,129,0,"2023-04-06 07:12:26",209,9,"2023-04-06 07:41:24",1601,45,0
AEBR889W7A12YG,4684647405560965,130,1,"2023-04-14 05:21:45",210,5,"2023-04-14 06:08:03",15,9,0
AECM136M9Z30VY,3505707886664931,67,1,"2023-04-26 17:57:01",211,14,"2023-04-26 18:50:24",1401,43,0
AECM444B5N25CZ,30218688993296,50,1,"2023-04-25 21:32:53",212,6,"2023-04-25 22:28:30",1592,12,3500
AEEA156V7T88DA,3560071015571703,3,0,"2023-04-13 17:03:25",213,0,"2023-04-13 19:00:06",1815,1,0
AEEA211Y4D46AH,2254547572690815,131,0,"2023-04-29 17:50:32",214,0,"2023-04-29 18:20:23",285,1,3500
AEFO445H3X27SN,4991481114103745,132,1,"2023-04-13 12:42:08",215,22,"2023-04-13 13:56:41",2325,28,0
AEGB502N2H73DO,4980154953674018562,133,0,"2023-04-18 19:04:33",216,8,"2023-04-18 20:46:49",2634,15,0
AEHD577R2E80NJ,2240530662222332,134,0,"2023-04-10 08:05:26",217,21,"2023-04-10 09:45:27",2635,34,0
AEIF139S7Q97DT,560124338883,63,1,"2023-04-18 06:20:32",218,29,"2023-04-18 07:18:25",39,31,0
AEJT632T9P92IL,579114498853,135,0,"2023-04-23 16:00:53",219,50,"2023-04-23 17:29:36",2636,57,0
AEJU109N9P94HC,3565938568828570,136,0,"2023-04-05 05:34:50",220,6,"2023-04-05 06:25:30",2637,10,0
AELU364F8O07VD,342543475347247,48,0,"2023-04-12 17:45:42",221,20,"2023-04-12 19:43:43",189,21,3500
AELV250L9G13AR,180030301738141,133,0,"2023-04-28 17:16:48",222,17,"2023-04-28 18:38:31",2638,21,0
AEMI245Y3M12ZA,6011596915345442,134,1,"2023-04-05 07:07:42",223,10,"2023-04-05 07:36:48",526,25,0
AEMI306O6L99XI,3518707807771562,47,1,"2023-04-26 05:12:34",224,9,"2023-04-26 05:52:32",65,10,0
AEMS867J7E85FF,6011980496984235,8,0,"2023-04-06 08:14:08",225,13,"2023-04-06 09:29:41",67,19,3500
AENA114A1F20KX,213193773813361,,1,"2023-04-11 08:50:40",226,25,"2023-04-11 10:01:43",2240,26,0
AENB070D0D15HD,180048325425156,41,0,"2023-04-03 20:17:35",227,18,"2023-04-03 21:17:59",2639,20,0
AENI763J5G94FM,3583284755921516,137,0,"2023-04-11 09:09:00",228,5,"2023-04-11 10:17:26",2640,17,0
AENO182M8K65BM,30595674997419,138,1,"2023-04-29 12:40:16",229,13,"2023-04-29 13:21:57",1213,20,3500
AEOO141P9A56II,3516006502484403,,0,"2023-04-25 05:02:39",230,26,"2023-04-25 05:25:06",67,27,3500
AEPW068C3B85CB,3537543297101185,114,0,"2023-04-07 16:15:27",142,3,"2023-04-07 17:12:32",278,6,3500
AEQJ351D0Y99UN,180005680484434,73,1,"2023-04-18 18:27:29",78,2,"2023-04-18 20:25:49",450,3,3500
AEQJ629U8B87LQ,30100687125098,5,1,"2023-04-03 17:22:33",231,13,"2023-04-03 19:16:52",411,19,3500
AEQZ111X4P71SV,343007419401295,40,0,"2023-04-07 20:25:05",74,4,"2023-04-07 22:03:40",529,6,3500
AERT639V4K46BY,30471438544758,139,1,"2023-04-26 20:55:04",232,42,"2023-04-26 22:33:49",634,43,0
AESF431P2F29VJ,2635487652896273,38,0,"2023-04-25 06:32:03",233,43,"2023-04-25 07:52:11",2641,44,0
AESW547T8X19LA,374659960840503,10,0,"2023-04-27 16:01:50",234,12,"2023-04-27 17:34:33",152,14,3500
AETA901L4I45NU,38047439997559,140,1,"2023-04-15 09:41:06",235,6,"2023-04-15 10:36:05",2173,10,20000
AETF579J5B22TF,3512094791916164,77,1,"2023-04-19 19:18:57",94,0,"2023-04-19 21:11:16",136,1,0
AETK021D4S23EW,4684647405560965,130,0,"2023-04-11 17:58:58",236,11,"2023-04-11 19:07:31",1684,26,0
AEUE444M3M81XZ,4678097992274,23,1,"2023-04-17 21:43:15",186,15,"2023-04-17 23:38:54",551,25,3500
AEUF802Q5F11NZ,349944373495091,141,1,"2023-04-05 05:30:02",237,15,"2023-04-05 06:28:22",2642,30,3500
AEUH931I3K25OM,213107696090881,103,1,"2023-04-09 14:55:57",238,21,"2023-04-09 15:34:28",2643,50,0
AEUR405S5B68NK,3536260321802008,128,0,"2023-04-25 21:55:48",239,16,"2023-04-25 23:18:19",1033,26,3500
AEUU024T7Y30EP,4306399682236699,121,1,"2023-04-20 05:22:02",240,32,"2023-04-20 06:12:29",1747,39,0
AEVB463H8G07TU,4744480387450088900,142,1,"2023-04-28 17:32:24",241,7,"2023-04-28 18:27:41",1822,17,0
AEXD625K8G66OH,4993628236551825,26,1,"2023-04-17 20:18:48",242,0,"2023-04-17 21:36:33",2644,18,0
AEXO676X2B84MT,180084292834161,129,0,"2023-04-15 16:25:07",243,7,"2023-04-15 18:08:57",2218,52,0
AEXP447T1M32ZI,4863916116749,136,1,"2023-04-07 18:59:43",167,0,"2023-04-07 20:00:13",2236,4,0
AEXR149H9B18SN,4612175181278450,,0,"2023-04-03 21:24:35",244,44,"2023-04-03 23:12:53",1953,50,0
AEXS311W9Z09PY,4580329739350,97,1,"2023-04-27 07:08:10",245,15,"2023-04-27 08:28:17",616,27,0
AEXU119U3Q03UV,180097982588566,143,1,"2023-04-12 06:15:24",246,31,"2023-04-12 07:00:12",2645,34,3500
AEYC416Y2D67BZ,2283627247451804,144,0,"2023-04-08 21:54:43",247,8,"2023-04-08 22:25:38",2646,11,3500
AEYH186Z1C90LS,630470696539,10,1,"2023-04-12 08:38:53",248,16,"2023-04-12 10:32:31",388,17,3500
AEYR586B8U66EK,6542837703080439,145,0,"2023-04-25 16:34:04",249,5,"2023-04-25 17:26:54",633,14,3500
AEYS166B9R65TQ,4897033850053,70,1,"2023-04-17 18:52:28",159,0,"2023-04-17 20:03:50",1546,8,3500
AEYY126E7O28XF,2299346377262087,24,1,"2023-04-07 17:39:06",151,4,"2023-04-07 19:14:20",705,8,3500
AEZG533E6I51EE,4387418573857438765,146,0,"2023-04-10 09:32:42",250,42,"2023-04-10 11:07:40",2647,46,0
AEZM212Y7Q27VZ,3570416613897992,99,1,"2023-04-12 16:50:28",251,1,"2023-04-12 18:23:24",1423,3,3500
AFAJ379D4L19HN,5115620173064813,186,0,"2023-04-29 13:57:17",252,7,"2023-04-29 14:24:48",2648,9,3500
AFAM671G0L32EX,375644954631844,55,1,"2023-04-16 19:22:32",253,19,"2023-04-16 20:17:35",2649,23,0
AFAP739P4Y36KB,2417139615155040,24,0,"2023-04-03 09:12:25",254,13,"2023-04-03 10:29:07",94,17,3500
AFBG074Q7H23OL,2251412124634980,60,0,"2023-04-21 05:24:31",146,3,"2023-04-21 06:05:39",462,6,20000
AFCA000A0G80HK,675970532189,10,1,"2023-04-09 05:12:15",255,6,"2023-04-09 06:37:18",784,10,3500
AFCD144B6D28JW,4575486841940,116,1,"2023-04-24 17:40:56",256,23,"2023-04-24 18:32:36",2650,26,0
AFCD796U2P46OL,343007419401295,40,1,"2023-04-18 08:47:37",257,8,"2023-04-18 09:41:24",47,10,3500
AFCF367C0D12PM,3521870832057616,118,1,"2023-04-17 20:38:03",258,9,"2023-04-17 21:41:17",2651,12,3500
AFCQ630A0J43CL,4483881844493578,4,1,"2023-04-20 06:36:27",4,51,"2023-04-20 07:02:13",2570,56,0
AFCQ971E6S66HU,3559367200080515,147,0,"2023-04-13 06:00:42",89,5,"2023-04-13 06:31:17",1676,7,3500
AFDS812U2R06MJ,4148347241602606,38,1,"2023-04-25 17:38:18",99,13,"2023-04-25 19:25:32",2599,22,0
AFDV818I5B74WY,4484557309610616405,148,1,"2023-04-17 07:32:01",259,37,"2023-04-17 09:01:45",2052,38,0
AFEW083U6P93KX,2245958200404051,77,1,"2023-04-12 17:06:51",94,0,"2023-04-12 17:57:17",136,1,0
AFFC812X7T41UB,6011319634394124,149,1,"2023-04-24 18:58:03",260,13,"2023-04-24 20:21:05",2652,15,0
AFGC511F7Y06NW,180097961752050,8,0,"2023-04-16 17:15:52",261,16,"2023-04-16 19:01:05",1329,17,3500
AFGI750Q2U64ZP,6558770227673366,150,1,"2023-04-10 07:56:53",76,32,"2023-04-10 08:42:14",2553,38,0
AFGU900V0S34MN,2225908618079114,65,0,"2023-04-06 17:48:01",262,2,"2023-04-06 18:48:23",1416,39,0
AFHD899B1N14GU,6573313022751813,47,1,"2023-04-12 19:25:44",65,10,"2023-04-12 20:18:00",1174,14,0
AFHL814Y3K71MQ,639099174703,,1,"2023-04-25 16:48:08",263,7,"2023-04-25 18:47:36",2653,18,3500
AFHR287X5J98JO,4670481182889512380,151,0,"2023-04-24 09:26:00",264,11,"2023-04-24 09:48:14",173,12,20000
AFIC446C5H36QY,370997459832910,113,0,"2023-04-17 05:40:15",265,8,"2023-04-17 06:24:08",2352,17,3500
AFJX875K8G47OP,3589380857722689,152,1,"2023-04-13 06:33:45",266,19,"2023-04-13 07:02:57",2654,21,0
AFKB095H1F95GE,377528136379455,70,0,"2023-04-14 20:25:26",267,29,"2023-04-14 21:22:05",1387,30,3500
AFKH789Z3P34ZD,586818272435,106,0,"2023-04-21 06:39:37",268,8,"2023-04-21 07:26:19",200,13,3500
AFKW877C9V22CM,676258627659,,0,"2023-04-27 07:53:51",269,15,"2023-04-27 09:34:24",15,26,3500
AFLC076F0V66EU,4015639837568333411,40,1,"2023-04-14 06:25:25",270,2,"2023-04-14 07:10:37",257,8,3500
AFLQ439X9C21ST,4313050166209,153,1,"2023-04-26 21:55:44",271,23,"2023-04-26 23:13:24",1394,24,
AFLZ875E4P11MY,676266186037,26,0,"2023-04-07 21:24:35",38,10,"2023-04-07 23:22:04",2579,12,0
AFMA387T5L41MD,342522624491544,65,0,"2023-04-28 05:22:43",272,17,"2023-04-28 05:51:44",945,21,0
AFMN720M4D28DO,4476550221067536122,154,0,"2023-04-25 06:16:12",273,12,"2023-04-25 06:36:32",455,13,3500
AFMT212M8N53ME,213155822653833,56,0,"2023-04-17 06:14:09",71,25,"2023-04-17 06:58:35",2588,40,0
AFMU766J0K41CG,4145595849881195,155,1,"2023-04-12 18:11:32",274,20,"2023-04-12 19:04:31",293,22,3500
AFNT267G2Z36RC,4736304277327671,45,1,"2023-04-18 17:40:31",128,6,"2023-04-18 19:17:39",1026,20,3500
AFON309A8W83SJ,3570915405874358,147,1,"2023-04-26 21:17:37",127,14,"2023-04-26 22:28:17",78,16,3500
AFOQ788G4D01OL,60403675436,118,0,"2023-04-04 21:31:51",275,7,"2023-04-04 22:36:17",134,12,3500
AFPD604Z0T21VD,3539535695881465,17,0,"2023-04-06 06:19:48",8,9,"2023-04-06 06:54:17",67,19,3500
AFPY005Y5U66VI,30385017224303,33,1,"2023-04-28 16:07:04",276,28,"2023-04-28 17:22:11",88,30,0
AFQG832G6O17OW,4873567085628236731,52,1,"2023-04-03 19:48:41",277,3,"2023-04-03 21:01:07",553,17,20000
AFQG992C4U85QB,3500714556028764,80,0,"2023-04-25 07:00:25",278,6,"2023-04-25 07:45:59",98,13,3500
AFQX830R8Q04MS,4544515842302442,99,0,"2023-04-04 18:05:27",279,5,"2023-04-04 18:55:38",1423,14,3500
AFTG286E8U55CQ,4461146257530,131,0,"2023-04-26 21:53:59",214,0,"2023-04-26 23:17:25",134,2,3500
AFTR967P5Y48WF,4569004720406572858,49,0,"2023-04-19 08:19:44",280,26,"2023-04-19 09:53:33",2655,28,0
AFXD825M3J19MK,5473439177945786,156,1,"2023-04-18 06:31:14",281,5,"2023-04-18 07:58:41",865,17,3500
AFXF508P1U81IO,6011980496984235,8,1,"2023-04-11 18:33:23",282,15,"2023-04-11 19:38:31",125,16,3500
AFXK883E9K41PB,4965463575651342140,157,1,"2023-04-10 18:46:39",283,1,"2023-04-10 20:32:56",458,4,0
AFXU581Q6A05WZ,3529812024069001,18,1,"2023-04-19 07:23:59",160,10,"2023-04-19 08:12:26",189,18,3500
AFYD298A7L61QU,180040670397460,112,0,"2023-04-24 19:40:42",284,8,"2023-04-24 20:33:56",96,29,3500
AFYF390E1S22XB,30158257275842,131,0,"2023-04-12 05:35:23",285,1,"2023-04-12 06:28:50",134,2,3500
AFYI950W5R46ZW,38414806494844,158,1,"2023-04-24 07:27:14",286,13,"2023-04-24 09:25:04",2656,23,3500
AFYN920U5M59OZ,4181171597083749657,108,1,"2023-04-20 18:33:55",287,8,"2023-04-20 19:44:19",2227,12,20000
AFYP097E3Q88OQ,349509551679244,53,0,"2023-04-26 19:49:56",288,9,"2023-04-26 21:19:28",1548,18,0
AFYS809L4T38SL,180016859215889,159,0,"2023-04-18 05:46:11",289,20,"2023-04-18 06:40:03",594,22,3500
AFYZ638O2W98UG,4469345175264680494,132,1,"2023-04-20 06:13:43",290,13,"2023-04-20 07:53:12",2657,14,0
AFZG211S3H05EB,503873796075,160,1,"2023-04-05 20:40:56",291,18,"2023-04-05 22:04:33",2658,35,0
AFZV357F2O34US,4868766606269426510,161,1,"2023-04-26 16:06:06",292,23,"2023-04-26 17:10:02",2659,25,0
AGBD693K4P44YI,501829329314,51,1,"2023-04-28 20:27:41",96,4,"2023-04-28 21:58:32",191,6,3500
AGBT392X2E95UN,586670325479,55,1,"2023-04-06 09:13:27",132,25,"2023-04-06 11:12:48",714,32,0
AGCZ711P2U67ZG,4974804949914047,13,0,"2023-04-26 17:20:45",160,15,"2023-04-26 18:18:19",564,18,3500
AGDH568E7E31RO,3523565456909732,48,0,"2023-04-14 20:05:21",293,2,"2023-04-14 21:12:35",1161,5,3500
AGDP328C1O03RB,4907208153127941689,162,0,"2023-04-07 16:56:34",294,0,"2023-04-07 18:38:22",134,1,3500
AGDY616S6Y05AJ,4116056920356172,50,1,"2023-04-19 19:01:19",295,20,"2023-04-19 21:00:15",1069,24,3500
AGEO763A8S15LN,180097982588566,143,0,"2023-04-10 16:07:28",296,38,"2023-04-10 18:00:24",2660,40,3500
AGEO786U0U09XQ,3545483364022719,133,0,"2023-04-27 06:21:49",297,23,"2023-04-27 07:03:06",2401,26,0
AGEW128K3U44LR,6563524092020960,53,1,"2023-04-19 06:23:25",298,8,"2023-04-19 06:56:45",1421,22,0
AGFW570E3M39GD,38183446361164,148,1,"2023-04-03 18:46:15",299,4,"2023-04-03 19:55:41",2661,28,0
AGHS616V1O10YP,6594038151360079,,0,"2023-04-21 19:58:18",300,28,"2023-04-21 21:22:23",2662,31,0
AGIW299X9L96BH,4656484264640462,163,1,"2023-04-12 19:00:21",301,7,"2023-04-12 20:35:10",982,18,3500
AGJE681P7W59WU,6011309044185857,164,1,"2023-04-03 19:33:49",285,14,"2023-04-03 21:02:33",214,15,3500
AGJN175C3I53HJ,30482544684347,123,0,"2023-04-04 19:07:15",302,5,"2023-04-04 21:00:02",437,29,3500
AGJP495F0H91EW,3530393834004501,156,1,"2023-04-15 13:50:34",177,11,"2023-04-15 15:10:09",257,13,3500
AGJQ342D0U32QE,6540503371279610,32,0,"2023-04-13 06:38:16",199,13,"2023-04-13 07:22:36",783,14,3500
AGJS640R0V78TB,3553913499987591,165,0,"2023-04-06 21:26:49",303,33,"2023-04-06 22:29:58",2663,34,0
AGKD103S4G04ME,6570035474604116,54,0,"2023-04-04 17:52:53",304,5,"2023-04-04 19:45:58",2664,18,3500
AGKO881F9Z69ZM,6558313572530681,166,0,"2023-04-06 07:33:46",305,6,"2023-04-06 08:53:51",813,8,0
AGLF741R8V18QZ,3502967899324468,70,1,"2023-04-19 18:26:15",306,12,"2023-04-19 20:16:48",2665,13,3500
AGLO590R2L29WQ,180083201664057,39,0,"2023-04-05 18:42:45",307,8,"2023-04-05 20:06:17",1410,14,0
AGLY959V4E37DL,342428250922366,167,1,"2023-04-16 10:52:44",308,33,"2023-04-16 11:10:02",2666,38,3500
AGMB852E9T67OW,676371995694,47,1,"2023-04-15 16:35:49",309,3,"2023-04-15 18:16:12",2667,7,0
AGMQ552L0T50YQ,344303671677311,123,1,"2023-04-04 06:35:12",310,12,"2023-04-04 06:58:43",211,29,3500
AGMV387K4M82FE,347105556938180,45,1,"2023-04-17 19:23:47",311,2,"2023-04-17 21:06:14",1665,4,3500
AGMX265I1C75JG,585314901299,88,0,"2023-04-20 08:43:48",312,14,"2023-04-20 10:18:00",2087,15,
AGNQ074K4O46RQ,3559020047557332,168,0,"2023-04-12 17:19:16",313,0,"2023-04-12 18:54:11",2668,10,3500
AGOP350A6B63MQ,2647723044055343,3,1,"2023-04-11 20:23:11",314,12,"2023-04-11 22:14:51",2669,18,0
AGPU982W6Y53HO,213148799089875,102,1,"2023-04-07 17:31:04",315,16,"2023-04-07 19:08:29",1479,25,0
AGQL470A7T27DV,180029074109431,109,1,"2023-04-09 17:53:45",316,5,"2023-04-09 18:32:08",564,6,3500
AGQP064C2P60GD,213155263532652,78,0,"2023-04-14 06:56:42",317,9,"2023-04-14 07:42:49",151,18,3500
AGQR561X1A06BM,2295655379188437,169,1,"2023-04-14 18:13:14",188,1,"2023-04-14 19:15:09",793,15,3500
AGQR862T3P12TV,343851798729291,170,1,"2023-04-06 16:57:18",318,14,"2023-04-06 17:55:31",2152,29,0
AGSG294I8A22MU,30118628845442,115,1,"2023-04-15 05:16:10",319,42,"2023-04-15 06:19:28",2670,48,0
AGSL629F1Z62HE,4306567886746588452,,0,"2023-04-18 09:51:00",320,20,"2023-04-18 11:47:38",999,24,3500
AGTD673G0K55VG,676170489782,30,0,"2023-04-12 18:10:25",71,2,"2023-04-12 19:28:40",731,15,3500
AGTI243P1W80TS,6571636366239447,56,0,"2023-04-27 05:22:37",321,34,"2023-04-27 05:45:21",995,59,0
AGTN028G9J45GG,213193773813361,36,0,"2023-04-11 21:22:27",322,11,"2023-04-11 22:49:31",2671,46,0
AGTQ616X5B62TH,2397392857976292,171,1,"2023-04-03 06:26:42",270,2,"2023-04-03 07:56:47",622,10,3500
AGTS824Q6I41MN,374659960840503,10,1,"2023-04-07 05:33:43",173,15,"2023-04-07 05:57:34",388,17,3500
AGVD407R4D75YC,6505428590869475,172,0,"2023-04-19 12:18:42",323,8,"2023-04-19 13:02:56",2672,9,0
AGVG798R9Q12HO,3549191016294752,65,0,"2023-04-11 16:57:30",324,45,"2023-04-11 18:25:38",2468,47,0
AGVZ697C2C84XD,371134962154892,99,1,"2023-04-19 17:32:49",102,2,"2023-04-19 19:19:53",134,18,3500
AGWT833G1N07SH,567286069354,88,1,"2023-04-06 16:10:33",325,1,"2023-04-06 17:05:59",2179,7,
AGXB757R3E43ZH,6529240909455553,132,0,"2023-04-06 06:54:43",326,23,"2023-04-06 07:49:08",2288,31,0
AGXK740Y4X07HW,4128076101888382603,111,0,"2023-04-18 19:39:41",327,27,"2023-04-18 20:46:44",2673,37,0
AGXV832E0K88ED,4048469899809060431,173,1,"2023-04-20 17:45:00",328,8,"2023-04-20 18:52:41",703,9,3500
AGXW095T1U92FD,570918242399,96,1,"2023-04-26 16:06:20",182,8,"2023-04-26 17:38:55",2186,13,3500
AGYK681A5U04AU,6011961852805826,,0,"2023-04-12 19:18:41",329,4,"2023-04-12 20:17:11",734,13,3500
AGYP113N4R74BK,30375353002744,154,1,"2023-04-16 11:49:58",330,11,"2023-04-16 12:20:09",1220,14,3500
AGYU617F0Q73SN,6534999720888762,169,1,"2023-04-06 18:52:00",83,0,"2023-04-06 20:36:29",2674,17,3500
AGZS621K4H73ZI,180040603003177,174,0,"2023-04-05 07:43:08",331,9,"2023-04-05 08:50:25",2675,49,0
AHAC190G9H77SG,3530393834004501,156,0,"2023-04-13 20:51:26",177,7,"2023-04-13 22:09:55",428,8,3500
AHAR615L4L01WS,213100930486734,95,1,"2023-04-22 17:36:52",332,13,"2023-04-22 18:49:06",2189,21,3500
AHAV773A1O64FV,377491408293302,,1,"2023-04-20 18:12:05",94,0,"2023-04-20 19:07:01",136,1,0
AHBD917Z1N62AY,6011162006507240,132,0,"2023-04-19 05:18:08",333,4,"2023-04-19 05:52:35",706,25,0
AHBI676K0V97OD,213148974212458,175,1,"2023-04-03 19:25:14",334,12,"2023-04-03 20:42:05",2676,26,3500
AHBM760J2D44XC,3535601073732219,,1,"2023-04-28 05:46:34",335,19,"2023-04-28 06:21:16",2677,37,0
AHBP891K6B49AT,3548815673143131,73,1,"2023-04-17 06:04:52",336,8,"2023-04-17 06:42:57",177,16,3500
AHCJ656R1R83XK,3531178674835422,170,0,"2023-04-19 05:07:01",337,16,"2023-04-19 05:40:34",2678,25,0
AHCL888H7F80YT,4852221634256,37,0,"2023-04-18 08:00:23",338,13,"2023-04-18 08:43:47",824,17,3500
AHCQ692R3I10ZY,3592243227579699,155,0,"2023-04-27 08:24:03",339,5,"2023-04-27 10:10:08",580,20,3500
AHCZ387G8A90PH,4279203692817167963,176,0,"2023-04-17 20:03:09",340,0,"2023-04-17 21:29:00",652,21,3500
AHDA438P7X17ZX,341371220559499,177,1,"2023-04-14 05:16:57",341,13,"2023-04-14 05:54:41",2033,19,0
AHDD000S5H45QQ,180067269047958,60,0,"2023-04-19 06:21:23",146,3,"2023-04-19 07:01:31",940,9,20000
AHDE499G9I48FL,343089855267893,50,1,"2023-04-26 06:48:00",340,15,"2023-04-26 07:11:36",295,20,3500
AHDF754V1S77TO,3589596090520842,111,1,"2023-04-28 17:47:09",342,13,"2023-04-28 18:41:07",2679,34,0
AHDH516Q9G56VU,3539535695881465,17,1,"2023-04-25 16:36:32",343,8,"2023-04-25 18:30:03",2572,15,3500
AHDH639G4K60HA,180050480653705,58,0,"2023-04-20 08:38:51",344,36,"2023-04-20 09:07:27",2680,43,0
AHDS470B7A45EU,2661114083902044,53,1,"2023-04-03 09:24:23",345,17,"2023-04-03 10:53:54",2681,19,0
AHEO590E6B58RI,6571636366239447,56,0,"2023-04-28 06:51:52",321,34,"2023-04-28 07:39:06",995,59,0
AHFY967W8V75NZ,4735363010235782,3,1,"2023-04-29 05:17:00",346,6,"2023-04-29 07:07:50",2682,22,0
AHGW076X1J81MR,2720946153421739,154,1,"2023-04-21 19:54:21",347,9,"2023-04-21 21:02:15",557,10,3500
AHHJ924T3T89QP,2273899076950287,87,0,"2023-04-24 19:45:00",35,21,"2023-04-24 21:02:06",1953,24,3500
AHHW465U8E93AN,4712578077830764,23,1,"2023-04-16 19:12:45",348,13,"2023-04-16 20:41:29",2365,27,3500
AHIM177J2P41EI,4739532514157439,,1,"2023-04-20 18:02:32",349,20,"2023-04-20 18:55:22",1583,22,3500
AHIR339W4Q14TD,213109637797111,46,1,"2023-04-17 19:00:42",200,12,"2023-04-17 20:56:01",134,19,3500
AHIU282U9Q58HL,3540608831782736,178,0,"2023-04-06 20:19:14",350,3,"2023-04-06 21:42:32",1393,5,20000
AHIZ559X6E31TK,4661843359109266,109,1,"2023-04-26 18:50:13",160,2,"2023-04-26 20:44:47",652,3,3500
AHJS199S8U97HV,676172975739,87,0,"2023-04-18 16:37:35",351,17,"2023-04-18 17:57:30",1283,18,3500
AHKE140T6Q35NP,630465586752,70,0,"2023-04-18 05:52:46",267,7,"2023-04-18 06:43:20",2073,11,3500
AHKV594R4N90WR,4345294247705168,72,1,"2023-04-14 05:50:15",276,42,"2023-04-14 06:42:23",88,44,0
AHLD718N8P23GM,3504787672864607,179,1,"2023-04-27 05:24:35",352,15,"2023-04-27 05:54:33",2683,24,3500
AHLZ028Z6B64LA,4668070292518162,113,1,"2023-04-16 14:46:29",353,17,"2023-04-16 15:06:20",585,19,3500
AHNR507E4U72HR,4661843359109266,109,0,"2023-04-14 06:52:18",160,5,"2023-04-14 08:23:56",273,6,3500
AHOF138J8S78FX,30393449116998,180,1,"2023-04-19 17:34:08",354,20,"2023-04-19 19:24:34",2137,32,0
AHOH863Q9F31BU,4394677357168120,43,0,"2023-04-26 06:14:14",355,16,"2023-04-26 06:47:27",338,17,3500
AHOR412D4S27WV,3553913499987591,165,1,"2023-04-06 06:38:56",356,14,"2023-04-06 08:11:29",1352,34,0
AHPQ883Z9R69IH,4495228866149,135,1,"2023-04-04 21:09:52",357,0,"2023-04-04 22:37:13",2684,25,0
AHPX076U1S62VP,3504787672864607,179,1,"2023-04-26 05:30:58",352,15,"2023-04-26 05:58:47",2683,24,3500
AHQP470L9F68HV,213115245142137,101,1,"2023-04-19 05:50:52",358,27,"2023-04-19 06:12:11",2685,34,0
AHQQ693C7L27ZB,4060341720248400161,,0,"2023-04-06 09:04:58",169,34,"2023-04-06 11:01:02",693,36,3500
AHQT674O2V99KL,213109439786494,17,1,"2023-04-24 19:02:00",225,7,"2023-04-24 20:31:37",2061,12,3500
AHQV695C1H50ZN,30412791717573,38,0,"2023-04-14 21:07:33",359,37,"2023-04-14 22:21:02",2686,42,0
AHQW701A7U48SE,3576239635494729,142,1,"2023-04-07 17:44:22",360,25,"2023-04-07 18:44:16",2687,36,0
AHRH771T5X76QW,3569356789042960,52,1,"2023-04-06 06:52:11",361,9,"2023-04-06 07:48:53",1832,11,20000
AHTM837M1Y76ZB,4628562596639925,50,1,"2023-04-04 17:18:52",362,19,"2023-04-04 19:10:01",1233,27,3500
AHTW385Z0G76TA,377528136379455,70,0,"2023-04-25 18:34:46",267,29,"2023-04-25 20:16:29",1387,30,3500
AHUG772S8N22ZY,4476550221067536122,154,1,"2023-04-18 21:53:16",330,11,"2023-04-18 22:51:20",132,13,3500
AHVN725Z7D21QF,4880385425658,177,1,"2023-04-18 05:21:15",363,12,"2023-04-18 06:11:17",341,13,0
AHWV359Q2D22ZS,5572484380784028,181,1,"2023-04-22 16:22:49",364,5,"2023-04-22 17:23:31",370,7,3500
AHXA069J5W27HH,2257480643432230,182,1,"2023-04-18 09:15:15",365,11,"2023-04-18 10:00:54",1869,35,0
AHXK155T5H15NQ,4219635643278197,154,0,"2023-04-06 18:30:26",366,4,"2023-04-06 20:15:53",347,9,3500
AHXU337G7S31LN,213135516635817,160,1,"2023-04-16 13:09:38",367,26,"2023-04-16 13:44:19",333,32,0
AHXU373L3Q09XV,4806753400680924,36,0,"2023-04-26 08:19:56",368,18,"2023-04-26 09:07:25",41,38,0
AHYP277C7O74DE,586818272435,106,0,"2023-04-20 05:45:00",268,8,"2023-04-20 06:26:05",200,13,3500
AHYQ037U6B60QL,180044335370375,149,1,"2023-04-14 17:57:17",369,6,"2023-04-14 19:24:03",1055,18,0
AHYX004K5C31TG,371937801787353,37,0,"2023-04-19 07:14:35",31,16,"2023-04-19 08:37:01",571,26,3500
AHZW980K1Y47SX,4079046398489481238,68,0,"2023-04-16 08:58:46",370,0,"2023-04-16 10:09:28",188,5,3500
AHZY014G7E32KC,4799775332826768700,,1,"2023-04-28 20:20:43",135,5,"2023-04-28 21:12:09",865,11,3500
AIBN453F0I91ME,4693229754928686,59,0,"2023-04-07 17:13:55",69,0,"2023-04-07 18:19:38",825,2,20000
